   1.5331440e+03   3.4693482e-01   3.4209792e+00   9.7018368e-02   1.0155429e-01
   1.5331440e+03   3.0527281e-01   2.5672638e+00   8.0386648e-02   8.4418580e-02
   1.5300960e+03   2.6234639e-01   1.1545888e+00   6.7156870e-02   7.2952773e-02
   1.5361920e+03   2.2211672e-01   1.2430366e+00   5.5943059e-02   6.1486966e-02
   1.5361920e+03   1.8479793e-01   2.9808354e-01   5.2919110e-02   5.6699046e-02
   1.5331440e+03   1.6687455e-01  -4.9054369e-02   5.2919110e-02   5.6699046e-02
